trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
22,perturb_wrong_r_low,0.36835772756224705,0.6665087165649366,0.2285912834350634,2105.106134035286,2.0637,37.0,50.0,3.0,20.0,0.0,2.7274
23,perturb_wrong_r_high,0.3683840279546547,0.6665087165649366,0.2285912834350634,2105.106134035286,2.7166,37.0,50.0,3.0,20.0,0.0,2.7274
24,bo,0.15416833332205093,0.6665087165649366,0.2285912834350634,2172.171511446789,2.7406,69.0,45.0,9.2205,25.2339,9.1005,2.7274
25,bo,0.2412730546352819,0.6665087165649366,0.2285912834350634,2157.096363551282,2.431,18.0,116.0,9.9536,49.3243,0.8444,2.7274
26,bo,0.1515105794821591,0.6665087165649366,0.2285912834350634,2147.550530816867,2.6641,31.0,82.0,2.8706,5.1848,20.5417,2.7274
27,bo,0.24258940655150246,0.6665087165649366,0.2285912834350634,2149.023575918732,2.7344,35.0,20.0,2.0991,22.6433,4.6237,2.7274
28,bo,0.18759898751614448,0.6665087165649366,0.2285912834350634,2167.7567137494743,2.6587,89.0,107.0,2.8902,63.0647,14.032,2.7274
29,bo,0.24851217536806744,0.6665087165649366,0.2285912834350634,2187.6307331806815,2.2086,90.0,102.0,3.9346,23.8599,0.0035,2.7274
30,bo,0.12255847571851504,0.6665087165649366,0.2285912834350634,2176.938094061542,2.4917,42.0,33.0,1.9546,19.3315,13.129,2.7274
31,bo,0.27890893230001856,0.6665087165649366,0.2285912834350634,2074.4787901249506,2.4821,88.0,107.0,4.3448,57.5238,0.6527,2.7274
32,bo,0.1515721978975416,0.6665087165649366,0.2285912834350634,2181.5888756788668,2.1088,55.0,115.0,3.0202,46.5455,7.2061,2.7274
33,bo,0.1377124081100854,0.6665087165649366,0.2285912834350634,2224.22891189299,2.4449,38.0,77.0,8.9528,66.933,3.935,2.7274
34,bo,0.1589994666252688,0.6665087165649366,0.2285912834350634,2168.440689588743,2.2144,71.0,105.0,5.2849,55.8639,0.1274,2.7274
35,bo,0.30999054845185364,0.6665087165649366,0.2285912834350634,2139.3608413195275,2.5134,56.0,31.0,5.1925,76.3929,0.1119,2.7274
36,bo,0.26758940116773977,0.6665087165649366,0.2285912834350634,2164.6627205467107,2.063,73.0,101.0,10.6648,51.9856,10.0195,2.7274
37,bo,0.16985369226513583,0.6665087165649366,0.2285912834350634,2129.3325863273035,2.7308,54.0,38.0,10.9966,5.8677,0.9098,2.7274
38,bo,0.4921647869055481,0.6665087165649366,0.2285912834350634,2152.2079374735495,2.696,22.0,51.0,2.5525,15.6863,0.0203,2.7274
39,bo,0.2442958976943392,0.6665087165649366,0.2285912834350634,2150.7488320697657,2.0622,78.0,114.0,10.9283,45.4332,3.8432,2.7274
40,bo,0.19627558826289473,0.6665087165649366,0.2285912834350634,2180.17498972991,2.7153,77.0,91.0,2.829,30.1615,1.4864,2.7274
41,bo,0.1935460318514445,0.6665087165649366,0.2285912834350634,2186.14396709993,2.2835,54.0,103.0,3.2457,17.6093,0.3044,2.7274
42,bo,0.1627048465844493,0.6665087165649366,0.2285912834350634,2167.196046334205,2.675,32.0,99.0,9.4201,41.959,0.6045,2.7274
43,bo,0.29734835791792785,0.6665087165649366,0.2285912834350634,2038.4498558201592,2.1657,42.0,76.0,4.6734,22.5178,0.0707,2.7274
44,bo,0.26628228630354833,0.6665087165649366,0.2285912834350634,2154.8461593626016,2.5579,46.0,46.0,3.3455,48.8563,3.565,2.7274
45,bo,0.3360315547637795,0.6665087165649366,0.2285912834350634,2155.170343013228,2.6221,69.0,63.0,5.0771,25.5966,0.0003,2.7274
46,bo,0.1648739832563839,0.6665087165649366,0.2285912834350634,2133.6071536955924,2.5057,29.0,13.0,5.8356,19.3829,0.3642,2.7274
47,bo,0.22027120708310516,0.6665087165649366,0.2285912834350634,2135.353961391861,2.5234,30.0,97.0,7.3048,74.1662,17.1804,2.7274
48,bo,0.20412848100685063,0.6665087165649366,0.2285912834350634,2065.9948950987996,2.6328,59.0,44.0,9.758,75.1875,4.0855,2.7274
49,bo,0.29274433323469623,0.6665087165649366,0.2285912834350634,2080.8366775938675,2.568,82.0,16.0,6.2858,33.8911,3.131,2.7274
50,bo,0.23422427886369107,0.6665087165649366,0.2285912834350634,2129.3520045261166,2.244,69.0,55.0,4.6412,17.3142,20.183,2.7274
51,bo,0.3540798693015825,0.6665087165649366,0.2285912834350634,2161.056889246719,2.5859,75.0,87.0,11.9015,41.7336,17.9122,2.7274
52,bo,0.27418711443349375,0.6665087165649366,0.2285912834350634,2121.662607685045,2.6744,43.0,91.0,1.1951,24.6635,5.3792,2.7274
53,bo,0.14323784699090264,0.6665087165649366,0.2285912834350634,2152.948462550512,2.076,21.0,60.0,7.3672,9.686,20.02,2.7274
54,bo,0.2611722209858195,0.6665087165649366,0.2285912834350634,2176.6077213199133,2.096,79.0,49.0,1.1442,41.4436,1.3935,2.7274
55,bo,0.21018359854232088,0.6665087165649366,0.2285912834350634,2149.1477958158375,2.7371,37.0,64.0,3.4332,45.199,0.6404,2.7274
56,bo,0.1349582736148059,0.6665087165649366,0.2285912834350634,2209.7882214356846,2.261,36.0,73.0,9.7918,62.6482,17.9318,2.7274
57,bo,0.1546590030476867,0.6665087165649366,0.2285912834350634,2140.741185341639,2.3638,48.0,114.0,3.4396,14.8415,2.405,2.7274
58,bo,0.1534998182808805,0.6665087165649366,0.2285912834350634,2183.3485989532096,2.4153,21.0,67.0,9.1637,22.2627,3.6857,2.7274
59,bo,0.24181196683451958,0.6665087165649366,0.2285912834350634,2130.59265037958,2.4183,65.0,46.0,3.1455,47.3881,1.0619,2.7274
