trial_id,kind,gt_miou,best_so_far,regret_vs_ceiling,k_y,r_surface_min,hough_oblique_threshold,hough_horizontal_threshold,line_merge_distance,line_snap_tolerance_px,segmentation_slot_inset_y,r_surface_min_ceiling_ref
19,perturb_misaligned,0.5485811664438232,0.8282975144376041,0.04620248556239592,653.9448803762226,3.7349,37.0,50.0,3.0,20.0,0.0,3.7349
20,perturb_weak_hough,0.8282975144376041,0.8282975144376041,0.04620248556239592,522.6503075772691,3.7349,85.0,119.0,3.0,20.0,0.0,3.7349
21,perturb_small_segment,0.15804375350361638,0.8282975144376041,0.04620248556239592,522.6503075772691,3.7349,37.0,50.0,3.0,20.0,0.0,3.7349
22,perturb_guardrail_smoke,0.14105064236077264,0.8282975144376041,0.04620248556239592,93.0,3.7349,37.0,50.0,3.0,20.0,0.0,3.7349
23,perturb_wrong_r_low,0.8216328539089897,0.8282975144376041,0.04620248556239592,522.6503075772691,3.6028,37.0,50.0,3.0,20.0,0.0,3.7349
24,bo,0.20532478632799733,0.8282975144376041,0.04620248556239592,556.8248682879382,3.7169,78.0,23.0,11.4011,13.9917,14.138,3.7349
25,bo,0.3387337454600235,0.8282975144376041,0.04620248556239592,480.8204886517784,3.7227,32.0,108.0,7.5693,43.6422,22.9199,3.7349
26,bo,0.09847107145615308,0.8282975144376041,0.04620248556239592,445.0350306526925,3.7051,60.0,42.0,10.5882,62.412,2.749,3.7349
27,bo,0.12678688773624414,0.8282975144376041,0.04620248556239592,694.2637067647285,3.6205,57.0,42.0,4.2969,29.032,0.1528,3.7349
28,bo,0.1188950567971154,0.8282975144376041,0.04620248556239592,803.093461376771,3.6266,76.0,46.0,3.0311,16.9454,7.8899,3.7349
29,bo,0.11030756129194519,0.8282975144376041,0.04620248556239592,753.4839883355786,3.6855,16.0,35.0,7.2528,51.8798,22.5022,3.7349
30,bo,0.1900511169221063,0.8282975144376041,0.04620248556239592,491.27389357626356,3.6334,32.0,37.0,10.0355,41.855,16.9698,3.7349
31,bo,0.1557554108655322,0.8282975144376041,0.04620248556239592,537.8531691548494,3.7037,76.0,45.0,4.4558,37.7783,23.4846,3.7349
32,bo,0.2582927622178767,0.8282975144376041,0.04620248556239592,241.0128521496008,3.7325,71.0,40.0,10.6988,36.64,24.4268,3.7349
33,bo,0.2194396015275321,0.8282975144376041,0.04620248556239592,447.57971077796157,3.6585,63.0,95.0,3.2016,77.0116,1.0947,3.7349
34,bo,0.1629269200123136,0.8282975144376041,0.04620248556239592,596.9238837398747,3.7205,66.0,110.0,2.6944,43.7378,3.1701,3.7349
35,bo,0.16967522668188464,0.8282975144376041,0.04620248556239592,318.7146039727908,3.7093,73.0,21.0,10.9342,60.2456,4.534,3.7349
36,bo,0.09269398189182643,0.8282975144376041,0.04620248556239592,844.1967626287536,3.6888,24.0,107.0,10.6537,50.3272,13.7432,3.7349
37,bo,0.21097585811997724,0.8282975144376041,0.04620248556239592,414.7623657659357,3.7275,88.0,97.0,10.208,55.5502,6.9913,3.7349
38,bo,0.07448655833297603,0.8282975144376041,0.04620248556239592,1192.2434526644959,3.6404,65.0,52.0,11.088,22.3882,0.3853,3.7349
39,bo,0.21593889306932915,0.8282975144376041,0.04620248556239592,381.4760538477251,3.682,34.0,32.0,3.2845,8.1871,19.735,3.7349
40,bo,0.09156075268257842,0.8282975144376041,0.04620248556239592,329.64728579021613,3.7511,60.0,33.0,8.6739,50.6302,24.3942,3.7349
41,bo,0.12314559542548151,0.8282975144376041,0.04620248556239592,1607.7452949994417,3.7034,57.0,20.0,10.8343,70.2849,0.0675,3.7349
42,bo,0.17482861877528896,0.8282975144376041,0.04620248556239592,573.1092861843614,3.6043,28.0,61.0,6.2752,32.7666,14.3909,3.7349
43,bo,0.13306600069368069,0.8282975144376041,0.04620248556239592,458.84648905595975,3.6,35.0,58.0,5.0418,30.0669,2.0014,3.7349
44,bo,0.1983479852129486,0.8282975144376041,0.04620248556239592,456.7454742429077,3.7241,66.0,12.0,9.461,64.4579,23.3701,3.7349
45,bo,0.12481862105920691,0.8282975144376041,0.04620248556239592,11.012515831204983,3.6087,45.0,55.0,1.1032,36.0901,0.6414,3.7349
46,bo,0.11576378434260062,0.8282975144376041,0.04620248556239592,718.1274207113275,3.613,85.0,116.0,8.5948,47.8332,14.39,3.7349
47,bo,0.08378437905830166,0.8282975144376041,0.04620248556239592,603.1653453013579,3.62,68.0,91.0,6.3396,9.119,23.501,3.7349
48,bo,0.23475659771539933,0.8282975144376041,0.04620248556239592,498.1035238696282,3.7304,19.0,106.0,1.317,54.1648,12.6098,3.7349
49,bo,0.15112645808328148,0.8282975144376041,0.04620248556239592,512.5833798508213,3.6921,88.0,58.0,6.964,69.4317,23.9613,3.7349
50,bo,0.22454836874473438,0.8282975144376041,0.04620248556239592,519.0342000231907,3.6031,46.0,89.0,1.6643,70.0734,7.7413,3.7349
51,bo,0.11859426187614261,0.8282975144376041,0.04620248556239592,323.688635132007,3.7098,71.0,35.0,6.6277,17.3608,0.749,3.7349
52,bo,0.16579792545691446,0.8282975144376041,0.04620248556239592,701.7894234431044,3.7185,67.0,23.0,6.6852,30.663,17.3018,3.7349
53,bo,0.06754539692009397,0.8282975144376041,0.04620248556239592,209.15051977799692,3.7141,45.0,109.0,6.5196,72.717,22.2799,3.7349
54,bo,0.09529093328747652,0.8282975144376041,0.04620248556239592,696.0518606061197,3.7191,64.0,84.0,7.3613,37.868,18.1904,3.7349
55,bo,0.24381932966094313,0.8282975144376041,0.04620248556239592,440.76515795721815,3.6211,53.0,117.0,7.2742,55.9937,23.8581,3.7349
56,bo,0.23036022989204633,0.8282975144376041,0.04620248556239592,544.7741363413598,3.6099,78.0,89.0,4.6291,41.9862,23.3839,3.7349
57,bo,0.13305179838575049,0.8282975144376041,0.04620248556239592,706.0111815615817,3.597,30.0,119.0,1.4048,36.6763,10.584,3.7349
58,bo,0.08908583255835084,0.8282975144376041,0.04620248556239592,390.6975082883406,3.5968,41.0,23.0,10.8007,8.8677,8.8649,3.7349
59,bo,0.26691108401443436,0.8282975144376041,0.04620248556239592,409.7987515235399,3.723,82.0,97.0,10.1465,6.9513,3.6956,3.7349
