proposal_id,ring_id,source_type,anchor_experience_id,candidate_experience_id,candidate_trial_kind,delta_k_center_norm,delta_k_width_norm,delta_ab_offset_norm_json,delta_arc_width_norm_json,delta_form_params_json,label_gt_miou,label_regret_vs_ceiling,label_rank_within_ring_pool,label_success_flag,top_frac_bucket,deployment_recipe
sam4tun:1-1/r20:from_016,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t016,perturb_small_segment,-0.320240141471298,0.007504486419473905,"{""A1"": 1.7945677895536694e-05, ""A2"": -0.007468595063682804, ""A3"": -0.0149551358052612, ""B1"": 0.007504486419473891, ""B2"": -0.022441676546839484, ""K"": 0.0}","{""A1"": -0.007486540741578368, ""A2"": -0.007486540741578368, ""A3"": -0.007486540741578229, ""B1"": -0.007486540741578368, ""B2"": 0.02244167654683943, ""K"": 0.007504486419473891}","{""hough_horizontal_threshold"": 49.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -8.7933, ""line_snap_tolerance_px"": -4.284799999999997, ""r_surface_min"": 0.5967000000000002, ""r_surface_min_frac"": 0.830095, ""segmentation_slot_inset_y"": 0.0934}",0.5333374422857214,0.3494625577142786,1.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_057,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t057,bo,-0.34216119780978127,-0.022834038702686604,"{""A1"": -0.09870768204567565, ""A2"": 0.31871136412454754, ""A3"": 0.005247725038713846, ""B1"": -0.022834038702686556, ""B2"": -0.0003318491895241138, ""K"": 0.0}","{""A1"": 0.4174190461702232, ""A2"": 0.6865363609141665, ""A3"": -0.005579574228237988, ""B1"": -0.07587364334298907, ""B2"": 0.00033184918952408604, ""K"": -0.022834038702686556}","{""hough_horizontal_threshold"": -20.0, ""hough_oblique_threshold"": 51.0, ""line_merge_distance"": -9.763, ""line_snap_tolerance_px"": 25.006500000000003, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.0032, ""segmentation_slot_inset_y"": 3.6129}",0.5063576433907427,0.3494625577142786,2.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_019,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t019,perturb_wrong_r_high,-0.320240141471298,0.5667307409104844,"{""A1"": 0.2641355922774094, ""A2"": 0.05940484032982152, ""A3"": -0.37744021377793036, ""B1"": 0.5667307409104844, ""B2"": -0.8006476510043337, ""K"": 0.0}","{""A1"": 0.7952692480524121, ""A2"": 0.5631549458922482, ""A3"": 0.5767925627735968, ""B1"": 0.6974048513669251, ""B2"": 0.8006476510043337, ""K"": 0.5667307409104844}","{""hough_horizontal_threshold"": 49.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -8.7933, ""line_snap_tolerance_px"": -4.284799999999997, ""r_surface_min"": 0.6829000000000001, ""r_surface_min_frac"": 0.950011, ""segmentation_slot_inset_y"": 0.0934}",0.4134414391618705,0.3494625577142786,3.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_003,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t003,random,-0.320240141471298,0.5667307409104844,"{""A1"": 0.2641355922774094, ""A2"": 0.05940484032982152, ""A3"": -0.37744021377793036, ""B1"": 0.5667307409104844, ""B2"": -0.8006476510043337, ""K"": 0.0}","{""A1"": 0.7952692480524121, ""A2"": 0.5631549458922482, ""A3"": 0.5767925627735968, ""B1"": 0.6974048513669251, ""B2"": 0.8006476510043337, ""K"": 0.5667307409104844}","{""hough_horizontal_threshold"": 49.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -8.7933, ""line_snap_tolerance_px"": -4.284799999999997, ""r_surface_min"": 0.5967000000000002, ""r_surface_min_frac"": 0.830095, ""segmentation_slot_inset_y"": 0.0934}",0.4062023646995905,0.4765976353004095,4.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_020,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t020,perturb_weak_hough,-0.320240141471298,0.5667307409104844,"{""A1"": 0.2641355922774094, ""A2"": 0.05940484032982152, ""A3"": -0.37744021377793036, ""B1"": 0.5667307409104844, ""B2"": -0.8006476510043337, ""K"": 0.0}","{""A1"": 0.7952692480524121, ""A2"": 0.5631549458922482, ""A3"": 0.5767925627735968, ""B1"": 0.6974048513669251, ""B2"": 0.8006476510043337, ""K"": 0.5667307409104844}","{""hough_horizontal_threshold"": 80.0, ""hough_oblique_threshold"": 45.0, ""line_merge_distance"": -8.7933, ""line_snap_tolerance_px"": -4.284799999999997, ""r_surface_min"": 0.5967000000000002, ""r_surface_min_frac"": 0.830095, ""segmentation_slot_inset_y"": 0.0934}",0.4062023646995905,0.3494625577142786,4.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_015,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t015,perturb_ambiguous_lines,-0.320240141471298,0.5667307409104844,"{""A1"": 0.2641355922774094, ""A2"": 0.05940484032982152, ""A3"": -0.37744021377793036, ""B1"": 0.5667307409104844, ""B2"": -0.8006476510043337, ""K"": 0.0}","{""A1"": 0.7952692480524121, ""A2"": 0.5631549458922482, ""A3"": 0.5767925627735968, ""B1"": 0.6974048513669251, ""B2"": 0.8006476510043337, ""K"": 0.5667307409104844}","{""hough_horizontal_threshold"": 49.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -0.5337999999999994, ""line_snap_tolerance_px"": 39.8172, ""r_surface_min"": 0.5967000000000002, ""r_surface_min_frac"": 0.830095, ""segmentation_slot_inset_y"": 0.0934}",0.4062023646995905,0.4765976353004095,4.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_013,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t013,perturb_wrong_r_low,-0.320240141471298,0.5667307409104844,"{""A1"": 0.2641355922774094, ""A2"": 0.05940484032982152, ""A3"": -0.37744021377793036, ""B1"": 0.5667307409104844, ""B2"": -0.8006476510043337, ""K"": 0.0}","{""A1"": 0.7952692480524121, ""A2"": 0.5631549458922482, ""A3"": 0.5767925627735968, ""B1"": 0.6974048513669251, ""B2"": 0.8006476510043337, ""K"": 0.5667307409104844}","{""hough_horizontal_threshold"": 49.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -8.7933, ""line_snap_tolerance_px"": -4.284799999999997, ""r_surface_min"": 0.035900000000000265, ""r_surface_min_frac"": 0.049942, ""segmentation_slot_inset_y"": 0.0934}",0.4015403931940736,0.4765976353004095,7.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_023,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t023,perturb_wrong_r_low,-0.320240141471298,0.5667307409104844,"{""A1"": 0.2641355922774094, ""A2"": 0.05940484032982152, ""A3"": -0.37744021377793036, ""B1"": 0.5667307409104844, ""B2"": -0.8006476510043337, ""K"": 0.0}","{""A1"": 0.7952692480524121, ""A2"": 0.5631549458922482, ""A3"": 0.5767925627735968, ""B1"": 0.6974048513669251, ""B2"": 0.8006476510043337, ""K"": 0.5667307409104844}","{""hough_horizontal_threshold"": 49.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -8.7933, ""line_snap_tolerance_px"": -4.284799999999997, ""r_surface_min"": 0.035900000000000265, ""r_surface_min_frac"": 0.049942, ""segmentation_slot_inset_y"": 0.0934}",0.4015403931940736,0.3494625577142786,7.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_055,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t055,bo,-0.3845385095479288,0.0457952963353528,"{""A1"": -0.21890384204671837, ""A2"": -0.2192509435771371, ""A3"": 0.06459605542906999, ""B1"": 0.0457952963353528, ""B2"": 0.04146241719052468, ""K"": 0.0}","{""A1"": -0.000347101530418753, ""A2"": 0.2838469990062072, ""A3"": -0.023133638238545334, ""B1"": 0.7353008616179288, ""B2"": -0.04146241719052471, ""K"": 0.0457952963353528}","{""hough_horizontal_threshold"": -7.0, ""hough_oblique_threshold"": -9.0, ""line_merge_distance"": -8.5455, ""line_snap_tolerance_px"": 39.653800000000004, ""r_surface_min"": 0.6167000000000002, ""r_surface_min_frac"": 0.857918, ""segmentation_slot_inset_y"": 10.2963}",0.3990244393595049,0.3494625577142786,9.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_021,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t021,perturb_misaligned,-0.2995005922168655,0.623318025925874,"{""A1"": 0.24405736738276845, ""A2"": 0.04719790749134595, ""A3"": -0.4130908035123084, ""B1"": 0.623318025925874, ""B2"": -0.8124416765468395, ""K"": 0.0}","{""A1"": 0.8031405401085775, ""A2"": 0.5397112889963457, ""A3"": 0.6006491269654689, ""B1"": 0.6207393414568945, ""B2"": -0.1875583234531605, ""K"": 0.623318025925874}","{""hough_horizontal_threshold"": 49.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -8.7933, ""line_snap_tolerance_px"": -4.284799999999997, ""r_surface_min"": 0.5967000000000002, ""r_surface_min_frac"": 0.830095, ""segmentation_slot_inset_y"": 0.0934}",0.3955686370445241,0.3494625577142786,10.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_054,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t054,bo,-0.37064461772982776,0.6157023901894524,"{""A1"": -0.1159904075250397, ""A2"": -0.3587552930447851, ""A3"": -0.4068566421825972, ""B1"": 0.6157023901894524, ""B2"": -0.7262767247860623, ""K"": 0.0}","{""A1"": 0.7572351144802546, ""A2"": -0.048101349137812055, ""A3"": 0.6805799173965349, ""B1"": 0.26830720228550803, ""B2"": 0.7262767247860623, ""K"": 0.6157023901894524}","{""hough_horizontal_threshold"": 62.0, ""hough_oblique_threshold"": -8.0, ""line_merge_distance"": -8.94, ""line_snap_tolerance_px"": -3.8930000000000007, ""r_surface_min"": 0.07120000000000015, ""r_surface_min_frac"": 0.09905, ""segmentation_slot_inset_y"": 18.5469}",0.3937436508231747,0.3494625577142786,11.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-1/r20:from_035,1-1/r20,SAM4Tun,v4:1-1/r20:t000,v4:1-1/r20:t035,bo,-0.3368237227239196,0.06141608531342099,"{""A1"": -0.10983312899808556, ""A2"": 0.11140751703233703, ""A3"": -0.31405645171104224, ""B1"": 0.06141608531342098, ""B2"": -0.14726687837700514, ""K"": 0.0}","{""A1"": 0.2212406460304226, ""A2"": 0.5745360312566207, ""A3"": 0.16678957333403716, ""B1"": -0.17124921431150653, ""B2"": 0.1472668783770051, ""K"": 0.06141608531342098}","{""hough_horizontal_threshold"": 74.0, ""hough_oblique_threshold"": -5.0, ""line_merge_distance"": -6.6598, ""line_snap_tolerance_px"": 9.703499999999998, ""r_surface_min"": 0.3652000000000002, ""r_surface_min_frac"": 0.508045, ""segmentation_slot_inset_y"": 0.5633}",0.3688581655529843,0.3494625577142786,12.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_058,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t058,bo,0.5540533465111392,0.8845053262973359,"{""A1"": -0.037931219025107044, ""A2"": 0.42493044090219273, ""A3"": 0.05254822846260754, ""B1"": 0.8845053262973359, ""B2"": -0.5928152018878833, ""K"": 0.0}","{""A1"": 0.46286165992729966, ""A2"": 0.6276177875604149, ""A3"": 0.3546365696495092, ""B1"": 0.07756345467755699, ""B2"": 0.5928152018878833, ""K"": 0.8845053262973359}","{""hough_horizontal_threshold"": 68.0, ""hough_oblique_threshold"": 31.0, ""line_merge_distance"": -3.2093000000000007, ""line_snap_tolerance_px"": 10.341700000000003, ""r_surface_min"": 0.0017000000000000348, ""r_surface_min_frac"": 0.12302199999999999, ""segmentation_slot_inset_y"": 17.2907}",0.3082702333225179,0.626829766677482,1.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_037,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t037,perturb_offset_shift,0.5539044012175743,0.7774068757073853,"{""A1"": -0.1410511447008239, ""A2"": -0.34533400164766753, ""A3"": -0.5516287111767817, ""B1"": 0.7774068757073853, ""B2"": -0.5729212327319562, ""K"": 0.0}","{""A1"": 0.7957171430531564, ""A2"": 0.7937052904708858, ""A3"": -0.021292521555174443, ""B1"": 0.08154197959179083, ""B2"": 0.5729212327319562, ""K"": 0.7774068757073853}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.290034180800457,0.645065819199543,2.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_027,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t027,perturb_offset_shift,0.5539044012175743,0.7774068757073853,"{""A1"": -0.1410511447008239, ""A2"": -0.34533400164766753, ""A3"": -0.5516287111767817, ""B1"": 0.7774068757073853, ""B2"": -0.5729212327319562, ""K"": 0.0}","{""A1"": 0.7957171430531564, ""A2"": 0.7937052904708858, ""A3"": -0.021292521555174443, ""B1"": 0.08154197959179083, ""B2"": 0.5729212327319562, ""K"": 0.7774068757073853}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.290034180800457,0.645065819199543,2.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_047,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t047,perturb_offset_shift,0.5539044012175743,0.7774068757073853,"{""A1"": -0.1410511447008239, ""A2"": -0.34533400164766753, ""A3"": -0.5516287111767817, ""B1"": 0.7774068757073853, ""B2"": -0.5729212327319562, ""K"": 0.0}","{""A1"": 0.7957171430531564, ""A2"": 0.7937052904708858, ""A3"": -0.021292521555174443, ""B1"": 0.08154197959179083, ""B2"": 0.5729212327319562, ""K"": 0.7774068757073853}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.290034180800457,0.645065819199543,2.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_102,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t102,bo,0.48594675492196016,0.8927347753861955,"{""A1"": 0.3054045898124465, ""A2"": 0.43188411075629146, ""A3"": 0.12172457121550628, ""B1"": 0.8927347753861954, ""B2"": -0.17882417203394319, ""K"": 0.0}","{""A1"": 0.12647952094384496, ""A2"": 0.6898404604592149, ""A3"": 0.6994512567505506, ""B1"": 0.4126698144262513, ""B2"": 0.1788241720339431, ""K"": 0.8927347753861954}","{""hough_horizontal_threshold"": 36.0, ""hough_oblique_threshold"": 13.0, ""line_merge_distance"": -6.733, ""line_snap_tolerance_px"": -9.468599999999999, ""r_surface_min"": 0.006199999999999761, ""r_surface_min_frac"": 0.448668, ""segmentation_slot_inset_y"": 17.4998}",0.2892489243921705,0.626829766677482,5.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_039,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t039,perturb_wrong_r_low,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.000700000000000145, ""r_surface_min_frac"": 0.050656, ""segmentation_slot_inset_y"": 14.7597}",0.2822395240275678,0.645065819199543,6.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_029,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t029,perturb_wrong_r_low,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.000700000000000145, ""r_surface_min_frac"": 0.050656, ""segmentation_slot_inset_y"": 14.7597}",0.2822395240275678,0.645065819199543,6.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_015,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t015,random,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.2714963146413305,0.6636036853586695,8.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_034,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t034,perturb_ambiguous_lines,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -1.5950000000000006, ""line_snap_tolerance_px"": 41.248599999999996, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.2714963146413305,0.645065819199543,8.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_040,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t040,perturb_weak_hough,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": 73.0, ""hough_oblique_threshold"": 46.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.2714963146413305,0.645065819199543,8.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_044,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t044,perturb_ambiguous_lines,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -1.5950000000000006, ""line_snap_tolerance_px"": 41.248599999999996, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.2714963146413305,0.645065819199543,8.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_024,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t024,perturb_ambiguous_lines,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": -6.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -1.5950000000000006, ""line_snap_tolerance_px"": 41.248599999999996, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.2714963146413305,0.6636036853586695,8.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_030,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t030,perturb_weak_hough,0.5539044012175743,0.8531399215202063,"{""A1"": -0.2033298163682173, ""A2"": -0.4071797611320808, ""A3"": -0.6047395624491143, ""B1"": 0.8531399215202063, ""B2"": -0.5596729985943831, ""K"": 0.0}","{""A1"": 0.7961500552361365, ""A2"": 0.8024401986829666, ""A3"": 0.04506656385473118, ""B1"": -0.056469737888423605, ""B2"": 0.5596729985943831, ""K"": 0.8531399215202063}","{""hough_horizontal_threshold"": 73.0, ""hough_oblique_threshold"": 46.0, ""line_merge_distance"": -4.7624, ""line_snap_tolerance_px"": -29.0761, ""r_surface_min"": 0.0022999999999999687, ""r_surface_min_frac"": 0.166441, ""segmentation_slot_inset_y"": 14.7597}",0.2714963146413305,0.645065819199543,8.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_089,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t089,bo,0.556570016103031,0.9253011257479209,"{""A1"": 0.22833414905845867, ""A2"": 0.420150915717966, ""A3"": -0.07218820906164913, ""B1"": 0.9253011257479209, ""B2"": -0.29629924852104184, ""K"": 0.0}","{""A1"": 0.1918167666595073, ""A2"": 0.5076608752203848, ""A3"": 0.7758889605406074, ""B1"": 0.3030330233105378, ""B2"": 0.2962992485210417, ""K"": 0.9253011257479209}","{""hough_horizontal_threshold"": 9.0, ""hough_oblique_threshold"": -7.0, ""line_merge_distance"": -3.4277999999999995, ""line_snap_tolerance_px"": -14.7179, ""r_surface_min"": 0.0005999999999999339, ""r_surface_min_frac"": 0.04342, ""segmentation_slot_inset_y"": 3.8216}",0.2633539449336724,0.626829766677482,14.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_112,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t112,bo,0.5137259092535734,0.353114828972969,"{""A1"": -0.16102768247040372, ""A2"": 0.2466669923158708, ""A3"": -0.5592302913846949, ""B1"": 0.35311482897296903, ""B2"": -0.3837043074549955, ""K"": 0.0}","{""A1"": 0.4076946747862744, ""A2"": 0.19410271629943432, ""A3"": 0.17552598392969948, ""B1"": 0.48585748855662736, ""B2"": 0.3837043074549955, ""K"": 0.35311482897296903}","{""hough_horizontal_threshold"": -8.0, ""hough_oblique_threshold"": -3.0, ""line_merge_distance"": -6.4152, ""line_snap_tolerance_px"": 17.102600000000002, ""r_surface_min"": 0.0, ""r_surface_min_frac"": 0.0, ""segmentation_slot_inset_y"": 14.0393}",0.2595049979679463,0.626829766677482,15.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_116,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t116,bo,0.6335932240220516,0.44180033524093,"{""A1"": -0.1608371224399215, ""A2"": 0.2816411952242284, ""A3"": -0.5864991318808664, ""B1"": 0.44180033524092993, ""B2"": -0.6547299332192338, ""K"": 0.0}","{""A1"": 0.4424783176641498, ""A2"": 0.1318596728949053, ""A3"": -0.06823080133836736, ""B1"": 0.3973625423191486, ""B2"": 0.6547299332192338, ""K"": 0.44180033524092993}","{""hough_horizontal_threshold"": -3.0, ""hough_oblique_threshold"": -13.0, ""line_merge_distance"": -2.3795, ""line_snap_tolerance_px"": 17.106299999999997, ""r_surface_min"": 0.000700000000000145, ""r_surface_min_frac"": 0.050656, ""segmentation_slot_inset_y"": 15.3417}",0.258624715409484,0.626829766677482,16.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
sam4tun:1-4/r206:from_113,1-4/r206,SAM4Tun,v4:1-4/r206:t000,v4:1-4/r206:t113,bo,0.5859737037540468,0.6071441746297697,"{""A1"": -0.09396136485149637, ""A2"": 0.2951522239554644, ""A3"": 0.06949400877541312, ""B1"": 0.6071441746297697, ""B2"": -0.5561465265527312, ""K"": 0.0}","{""A1"": 0.3891135888069608, ""A2"": 0.7743417848199489, ""A3"": 0.37435946467185566, ""B1"": 0.2988944605187341, ""B2"": 0.5561465265527312, ""K"": 0.6071441746297697}","{""hough_horizontal_threshold"": 27.0, ""hough_oblique_threshold"": 29.0, ""line_merge_distance"": -9.155100000000001, ""line_snap_tolerance_px"": -2.0662999999999982, ""r_surface_min"": 0.0007999999999999119, ""r_surface_min_frac"": 0.057893, ""segmentation_slot_inset_y"": 16.5149}",0.2581642930575012,0.626829766677482,17.0,1,0.2,candidate = SAM4Tun_prior + retrieved_successful_delta
