experience_id,experience_pool,source_type,trial_id,trial_kind,ring_id,ring_segment_count,ring_diversity_slot,ring_density_sparsity_slot,ring_tunnel_id,ring_tunnel_diameter_m,ring_ceiling_miou_ref,ring_depth_row_nonempty_ratio,ring_depth_col_nonempty_ratio,ring_depth_finite_ratio,ring_depth_coverage_ratio,ring_depth_blank_band_ratio,ring_image_height,ring_image_width,line_oblique_line_count,line_oblique_line_strength_pos,line_oblique_line_strength_neg,line_oblique_angle_consistency,line_horizontal_line_count,line_horizontal_spacing_consistency,line_detection_confidence_K,line_detection_confidence_AB,layout_k_center_norm,layout_k_center_norm_w,layout_k_width_norm,layout_k_width_norm_w,layout_ab_offset_norm_json,layout_arc_width_norm_json,layout_boundary_positions_norm_json,layout_segment_order_json,layout_hough_oblique_threshold,layout_hough_horizontal_threshold,layout_line_merge_distance,layout_line_snap_tolerance_px,layout_segmentation_slot_inset_y,layout_r_surface_min,layout_r_surface_min_frac,layout_order_branch,form_missing_block_hint,form_guardrail_violation_count,form_boundary_gap_norm,form_segment_coverage_pct,form_y_order_consistency,form_arc_width_entropy,form_mask_reclass_count,form_ready_for_segmentation,label_gt_miou,label_regret_vs_ceiling,label_agent_error,label_rank_within_ring,label_rank_within_ring_pool,label_success_flag,label_failure_flag
v5:4-6/r283:t100,v5,GT-derived,100,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37603418149972434,4.6752912940473745,0.9265697518297206,11.520185417134227,"{""K"": 0.0, ""B1"": 0.9265697518297206, ""A1"": 0.16090348183472092, ""A2"": 0.8298419315925838, ""A3"": 0.7555566676003559, ""A4"": 0.6591598521263056, ""B2"": 0.6729287147060213}","{""K"": 0.9265697518297206, ""B1"": 0.2343337300050003, ""A1"": 0.6689384497578628, ""A2"": 0.925714736007772, ""A3"": 0.9036031845259498, ""A4"": 0.013768862579715744, ""B2"": 0.32707128529397866}","[0.4632848759148603, 0.5437366168322207, 0.49537270671365236, 0.7926992995964699, 0.7073582598633307, 0.6660442834161635, 0.33646435735301067]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",71.0,90.0,1.469,8.9533,15.0067,3.7461,0.52371,plus,0,0,0.013763440860215054,100.0,0.0,1.703099908918693,0,True,0.1177810242538622,0.0418157823116043,False,200.0,70.0,0,1
v5:4-6/r283:t101,v5,GT-derived,101,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45041445190376866,5.600072730889102,0.18864951345765701,2.3455086566259493,"{""K"": 0.0, ""B1"": 0.18864951345765701, ""A1"": 0.41301934172039967, ""A2"": 0.47305459327451516, ""A3"": 0.2489727774281839, ""A4"": 0.09547687649729286, ""B2"": 0.7158093747744233}","{""K"": 0.18864951345765701, ""B1"": 0.22436982826274265, ""A1"": 0.060035251554115536, ""A2"": 0.7759181841536688, ""A3"": 0.846504099069109, ""A4"": 0.6203324982771304, ""B2"": 0.2841906252255767}","[0.09432475672882851, 0.30083442758902834, 0.44303696749745747, 0.3610136853513496, 0.1722248269627384, 0.4056431256358581, 0.35790468738721165]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",77.0,34.0,10.5477,19.3851,1.6421,3.7352,0.03965,plus,0,0,0.060021505376344174,100.0,0.0,1.702109651227137,0,True,0.1421620281473931,0.0418157823116043,False,163.0,59.0,1,1
v5:4-6/r283:t102,v5,GT-derived,102,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3616471425355323,4.496415007460495,0.265138690550214,3.2965104573756556,"{""K"": 0.0, ""B1"": 0.265138690550214, ""A1"": 0.370109423817752, ""A2"": 0.1536958174079881, ""A3"": 0.8872151358516833, ""A4"": 0.6461857875330624, ""B2"": 0.5037414696415977}","{""K"": 0.265138690550214, ""B1"": 0.104970733267538, ""A1"": 0.7835863935902361, ""A2"": 0.7335193184436951, ""A3"": 0.7589706516813792, ""A4"": 0.8575556821085353, ""B2"": 0.49625853035840223}","[0.132569345275107, 0.317624057183983, 0.26190262061287006, 0.5204554766298356, 0.7667004616923728, 0.5749636285873301, 0.25187073482079886]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",38.0,71.0,3.0409,33.3136,0.705,3.7467,0.550356,plus,0,0,0.10496774193548385,100.0,0.0,1.8102455050923287,0,True,0.1201397052845188,0.0418157823116043,False,196.0,69.0,0,1
v5:4-6/r283:t103,v5,GT-derived,103,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,9.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3547675608655887,4.410880101671089,0.2840910911073917,3.532148592645378,"{""K"": 0.0, ""B1"": 0.2840910911073917, ""A1"": 0.2064944983776439, ""A2"": 0.6583943750098116, ""A3"": 0.24474688381695067, ""A4"": 0.5508219543130674, ""B2"": 0.13656477141811896}","{""K"": 0.2840910911073917, ""B1"": 0.9224034072702522, ""A1"": 0.4518998766321677, ""A2"": 0.5863525088071392, ""A3"": 0.30607507049611665, ""A4"": 0.5857428171050516, ""B2"": 0.863435228581881}","[0.14204554555369586, 0.2452927947425178, 0.43244443669372773, 0.45157062941338116, 0.397784419065009, 0.34369336286559315, 0.06828238570905948]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",34.0,92.0,5.363,47.5244,5.8774,3.7373,0.132909,minus,0,0,0.03823655913978489,100.0,0.0,1.8629022149050696,0,True,0.1434159105586478,0.0418157823116043,False,162.0,58.0,1,1
v5:4-6/r283:t104,v5,GT-derived,104,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4069811080283183,5.060059230833369,0.08636125410211015,1.0737428651732948,"{""K"": 0.0, ""B1"": 0.08636125410211015, ""A1"": 0.11450110607190422, ""A2"": 0.00464737331545928, ""A3"": 0.2251210665460813, ""A4"": 0.7850059777377718, ""B2"": 0.201047233140474}","{""K"": 0.08636125410211015, ""B1"": 0.028139851969794075, ""A1"": 0.8901462672435552, ""A2"": 0.22047369323062202, ""A3"": 0.5598849111916905, ""A4"": 0.41604125540270226, ""B2"": 0.798952766859526}","[0.043180627051055076, 0.10043118008700719, 0.05957423969368176, 0.1148842199307703, 0.5050635221419265, 0.4930266054391229, 0.100523616570237]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",74.0,74.0,7.9526,63.4015,23.2428,3.7372,0.128468,plus,0,0,0.004645161290322561,100.0,0.0,1.6378989896222902,0,True,0.0992395348126836,0.0418157823116043,False,254.0,87.0,0,1
v5:4-6/r283:t105,v5,GT-derived,105,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,30.0,20.0,10.0,0.0,0.0,0.0,1.0,0.0,0.4429245544852794,5.506949674750131,0.22829012375146918,2.83836651188324,"{""K"": 0.0, ""B1"": 0.22829012375146918, ""A1"": 0.21967744850122017, ""A2"": 0.16845873022352775, ""A3"": 0.6412427041114067, ""A4"": 0.539251287080691, ""B2"": 0.16685504738020018}","{""K"": 0.22829012375146918, ""B1"": 0.991387324749751, ""A1"": 0.9487812817223075, ""A2"": 0.472783973887879, ""A3"": 0.8980085829692842, ""A4"": 0.6276037602995092, ""B2"": 0.8331449526197998}","[0.11414506187573459, 0.2239837861263447, 0.194068089362374, 0.40485071716746723, 0.5902469955960489, 0.3530531672304456, 0.08342752369010009]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",17.0,49.0,1.091,47.0507,3.4062,3.7466,0.545915,minus,0,0,0.0015913978494623852,100.0,0.0,1.8676189712448648,0,True,0.0492078580481622,0.0418157823116043,False,329.0,113.0,0,1
v5:4-6/r283:t106,v5,GT-derived,106,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30341732155851253,3.7724346129601156,0.5266490107753797,6.5479088238115395,"{""K"": 0.0, ""B1"": 0.5266490107753797, ""A1"": 0.3627775628655513, ""A2"": 0.8396912493043497, ""A3"": 0.7896526908433343, ""A4"": 0.468862333893781, ""B2"": 0.023830878246093867}","{""K"": 0.5266490107753797, ""B1"": 0.8361285520901716, ""A1"": 0.47691368643879845, ""A2"": 0.9499614415389845, ""A3"": 0.6792096430504467, ""A4"": 0.5549685443523128, ""B2"": 0.976169121753906}","[0.26332450538768987, 0.44471328682046546, 0.6012344060849505, 0.814671970073842, 0.6292575123685576, 0.24634660606993744, 0.011915439123046934]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",89.0,71.0,6.7653,34.4651,4.6489,3.7398,0.243932,plus,0,0,0.023827956989247303,100.0,0.0,1.9098967712325567,0,True,0.1147107088006955,0.0418157823116043,False,211.0,74.0,0,1
v5:4-6/r283:t107,v5,GT-derived,107,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,7.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.3443241632805877,4.28103571993244,0.7284180240193546,9.056534255855611,"{""K"": 0.0, ""B1"": 0.7284180240193546, ""A1"": 0.20280757304658859, ""A2"": 0.8320936303349599, ""A3"": 0.0026790184017049246, ""A4"": 0.6121709839603907, ""B2"": 0.40813693354037317}","{""K"": 0.7284180240193546, ""B1"": 0.47438954902723396, ""A1"": 0.6292860572883713, ""A2"": 0.1705853880667451, ""A3"": 0.6094919655586858, ""A4"": 0.7959659495799826, ""B2"": 0.5918630664596268}","[0.3642090120096773, 0.4656127985329716, 0.5174506016907742, 0.4173863243683324, 0.3074250011810478, 0.5101539587503819, 0.20406846677018659]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",41.0,52.0,9.3232,68.32,24.1372,3.7372,0.128468,plus,0,0,0.002688172043010753,100.0,0.0,1.8791873508824128,0,True,0.1659551033458001,0.0418157823116043,False,124.0,43.0,1,1
v5:4-6/r283:t108,v5,GT-derived,108,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5083577989364422,6.3204913504129845,0.65689501496531,8.167277592483131,"{""K"": 0.0, ""B1"": 0.65689501496531, ""A1"": 0.0806732748331006, ""A2"": 0.2802278261325455, ""A3"": 0.21424890205893765, ""A4"": 0.048677411526735215, ""B2"": 0.6663416760715316}","{""K"": 0.65689501496531, ""B1"": 0.42377825986779066, ""A1"": 0.19955455129944488, ""A2"": 0.9340210759263922, ""A3"": 0.8344285094677976, ""A4"": 0.6176642645447964, ""B2"": 0.3336583239284684}","[0.328447507482655, 0.3687841448992053, 0.18045055048282305, 0.2472383640957416, 0.13146315679283643, 0.35750954379913347, 0.3331708380357658]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",51.0,102.0,11.3112,55.7115,15.0882,3.7533,0.843457,plus,0,0,0.00946236559139785,100.0,0.0,1.846324396354838,0,True,0.2343492086043457,0.0418157823116043,False,61.0,25.0,1,1
v5:4-6/r283:t109,v5,GT-derived,109,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2938023668617311,3.652890390125801,0.35718515901550274,4.4409384743906095,"{""K"": 0.0, ""B1"": 0.35718515901550274, ""A1"": 0.13335019485188626, ""A2"": 0.9534218544059946, ""A3"": 0.006782279023159976, ""A4"": 0.5912363208105513, ""B2"": 0.6779981228151425}","{""K"": 0.35718515901550274, ""B1"": 0.7761650358363834, ""A1"": 0.8200716595541082, ""A2"": 0.05336042461716539, ""A3"": 0.5844540417873915, ""A4"": 0.0867618020045911, ""B2"": 0.3220018771848575}","[0.17859257950775137, 0.2452676769336945, 0.5433860246289405, 0.4801020667145772, 0.29900929991685565, 0.634617221812847, 0.33899906140757124]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",79.0,51.0,7.6306,39.3436,0.6787,3.7362,0.084059,plus,0,0,0.0067741935483870966,100.0,0.0,1.6900575112168974,0,True,0.1359171466219351,0.0418157823116043,False,172.0,62.0,1,1
v5:4-6/r283:t110,v5,GT-derived,110,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3296551015425684,4.098653000462415,0.9972225822082506,12.398623014086539,"{""K"": 0.0, ""B1"": 0.9972225822082506, ""A1"": 0.2710015500413142, ""A2"": 0.14268119649697253, ""A3"": 0.5026427700562676, ""A4"": 0.39452289081311565, ""B2"": 0.7449358531901624}","{""K"": 0.9972225822082506, ""B1"": 0.27377896783306366, ""A1"": 0.8716796464556583, ""A2"": 0.35996157355929503, ""A3"": 0.891880120756848, ""A4"": 0.3504129623770468, ""B2"": 0.2550641468098376}","[0.4986112911041253, 0.6341120661247824, 0.20684137326914337, 0.32266198327662005, 0.44858283043469155, 0.569729372001639, 0.3724679265950812]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",66.0,72.0,7.9638,16.1572,0.0833,3.7364,0.092941,plus,0,0,0.002774193548387117,100.0,0.0,1.8020267376310348,0,True,0.3151050856714803,0.0418157823116043,False,29.0,16.0,1,0
v5:4-6/r283:t111,v5,GT-derived,111,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33785878677305825,4.200650691162355,0.2715409857607122,3.3761111865970896,"{""K"": 0.0, ""B1"": 0.2715409857607122, ""A1"": 0.23322930123194582, ""A2"": 0.6630915434661128, ""A3"": 0.7863541250988867, ""A4"": 0.01801744037381192, ""B2"": 0.8089819510213236}","{""K"": 0.2715409857607122, ""B1"": 0.9616883154712336, ""A1"": 0.4298622422341669, ""A2"": 0.12326258163277393, ""A3"": 0.23166331527492526, ""A4"": 0.7909645106475117, ""B2"": 0.19101804897867633}","[0.1357704928803561, 0.252385143496329, 0.4481604223490293, 0.7247228342824997, 0.4021857827363493, 0.4134996956975678, 0.4044909755106618]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",88.0,41.0,1.8514,33.3032,0.2459,3.7548,0.91007,minus,0,0,0.018021505376344078,100.0,0.0,1.7162870223699325,0,True,0.0377518315018315,0.0418157823116043,False,356.0,118.0,0,1
v5:4-6/r283:t112,v5,GT-derived,112,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3257038367333831,4.049526312326822,0.9191467557793493,11.427894156080146,"{""K"": 0.0, ""B1"": 0.9191467557793493, ""A1"": 0.21218859759662556, ""A2"": 0.5893894318041933, ""A3"": 0.5990174562706317, ""A4"": 0.6667958068025954, ""B2"": 0.9058755596141638}","{""K"": 0.9191467557793493, ""B1"": 0.29304184181727627, ""A1"": 0.3772008342075677, ""A2"": 0.00962802446643842, ""A3"": 0.0677783505319637, ""A4"": 0.23907975281156832, ""B2"": 0.09412444038583627}","[0.4595733778896747, 0.5656676766879875, 0.4007890147004094, 0.5942034440374125, 0.6329066315366136, 0.7863356832083795, 0.4529377798070819]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",67.0,50.0,8.1938,31.4656,22.0503,3.7401,0.257255,plus,0,0,0.009634408602150576,100.0,0.0,1.491456379548818,0,True,0.2679304276325793,0.0418157823116043,False,45.0,21.0,1,1
v5:4-6/r283:t113,v5,GT-derived,113,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3079516494998027,3.828810615438723,0.8530948796456276,10.606660936770504,"{""K"": 0.0, ""B1"": 0.8530948796456276, ""A1"": 0.042773231001616785, ""A2"": 0.9571094876420171, ""A3"": 0.8732212189809632, ""A4"": 0.6336324848569355, ""B2"": 0.9085138162685216}","{""K"": 0.8530948796456276, ""B1"": 0.18967835135598918, ""A1"": 0.9143362566404003, ""A2"": 0.9161117313389461, ""A3"": 0.7604112658759723, ""A4"": 0.27488133141158616, ""B2"": 0.09148618373147842}","[0.4265474398228138, 0.4479340553236222, 0.4999413593218169, 0.9151653533114901, 0.7534268519189492, 0.7710731505627285, 0.4542569081342608]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",89.0,67.0,6.9499,11.5542,1.5308,3.7453,0.488183,plus,0,0,0.020129032258064523,100.0,0.0,1.7350635256502138,0,True,0.1736987339751163,0.0418157823116043,False,116.0,40.0,1,1
v5:4-6/r283:t114,v5,GT-derived,114,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3478262316713685,4.324577479336533,0.526774892487142,6.549473930655643,"{""K"": 0.0, ""B1"": 0.526774892487142, ""A1"": 0.9236589639109937, ""A2"": 0.08590319501603794, ""A3"": 0.29746519795242365, ""A4"": 0.0738263574321929, ""B2"": 0.8061927343387499}","{""K"": 0.526774892487142, ""B1"": 0.3968840714238516, ""A1"": 0.1622442311050442, ""A2"": 0.21156200293638575, ""A3"": 0.7763611594797692, ""A4"": 0.7323663769065569, ""B2"": 0.19380726566125012}","[0.263387446243571, 0.7252169281990679, 0.5047810794635158, 0.19168419648423082, 0.18564577769230828, 0.4400095458854714, 0.40309636716937497]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",88.0,110.0,9.6892,30.4912,19.0183,3.7371,0.124027,minus,0,0,0.012064516129032239,100.0,0.0,1.7888609780185472,0,True,0.1751495022892099,0.0418157823116043,False,115.0,39.0,1,1
v5:4-6/r283:t115,v5,GT-derived,115,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41173755606907037,5.119196886955019,0.77931866208088,9.689389782556395,"{""K"": 0.0, ""B1"": 0.77931866208088, ""A1"": 0.38867575595649184, ""A2"": 0.8746743515098405, ""A3"": 0.19801685556681448, ""A4"": 0.8250805776833763, ""B2"": 0.931378366472037}","{""K"": 0.77931866208088, ""B1"": 0.6093570938756119, ""A1"": 0.4859985955533487, ""A2"": 0.323342504056974, ""A3"": 0.6270637221165619, ""A4"": 0.10629778878866071, ""B2"": 0.06862163352796298}","[0.38965933104044, 0.5839972090186859, 0.6316750537331661, 0.5363456035383275, 0.5115487166250954, 0.8782294720777066, 0.4656891832360185]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",86.0,103.0,9.866,46.399,1.5586,3.7356,0.057414,plus,0,0,0.04576344086021507,100.0,0.0,1.740834643816159,0,True,0.0941400440697297,0.0418157823116043,False,259.0,90.0,0,1
v5:4-6/r283:t116,v5,GT-derived,116,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3116548288611082,3.874852818727682,0.9287760050745834,11.54761610587383,"{""K"": 0.0, ""B1"": 0.9287760050745834, ""A1"": 0.594989359087905, ""A2"": 0.0766602172017179, ""A3"": 0.3966748020836839, ""A4"": 0.6301898524912926, ""B2"": 0.8361339919986278}","{""K"": 0.9287760050745834, ""B1"": 0.6662133540133216, ""A1"": 0.48167085811381294, ""A2"": 0.32001458488196605, ""A3"": 0.23351505040760864, ""A4"": 0.20594413950733528, ""B2"": 0.1638660080013722}","[0.4643880025372917, 0.7618826820812442, 0.3358247881448115, 0.2366675096427009, 0.5134323272874882, 0.7331619222449601, 0.4180669959993139]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",70.0,109.0,9.6872,62.7331,8.9247,3.7365,0.097382,plus,0,0,0.03520430107526897,100.0,0.0,1.7709926838409686,0,True,0.16221601399865,0.0418157823116043,False,127.0,45.0,1,1
v5:4-6/r283:t117,v5,GT-derived,117,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41451643505150815,5.153747120292815,0.350138034492249,4.353320482323417,"{""K"": 0.0, ""B1"": 0.350138034492249, ""A1"": 0.18377570678210065, ""A2"": 0.948532052152514, ""A3"": 0.7301988341408765, ""A4"": 0.08600783384702526, ""B2"": 0.621542055965857}","{""K"": 0.350138034492249, ""B1"": 0.8336376722898516, ""A1"": 0.7647563453704134, ""A2"": 0.7816667819883625, ""A3"": 0.35580899970614877, ""A4"": 0.5355342221188316, ""B2"": 0.37845794403414307}","[0.1750690172461245, 0.2669568706371748, 0.5661538794673073, 0.8393654431466953, 0.40810333399395093, 0.3537749449064411, 0.3107710279829285]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",63.0,50.0,11.1232,13.7985,0.6938,3.7361,0.079618,minus,0,0,0.051462365591397836,100.0,0.0,1.882950835202436,0,True,0.0956181776645234,0.0418157823116043,False,257.0,89.0,0,1
v5:4-6/r283:t118,v5,GT-derived,118,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.33881348016366375,4.212520542141808,0.15715208337171693,1.9538962237392614,"{""K"": 0.0, ""B1"": 0.15715208337171693, ""A1"": 0.1614693645254639, ""A2"": 0.6982503151791312, ""A3"": 0.580781529481448, ""A4"": 0.35339968059146276, ""B2"": 0.902437549144321}","{""K"": 0.15715208337171693, ""B1"": 0.004317281153746951, ""A1"": 0.5367809506536672, ""A2"": 0.8825312143023168, ""A3"": 0.7726181511100148, ""A4"": 0.5490378685528583, ""B2"": 0.09756245085567904}","[0.07857604168585847, 0.15931072394859042, 0.42985983985229753, 0.6395159223302895, 0.4670906050364554, 0.6279186148678918, 0.4512187745721605]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",43.0,81.0,6.2738,52.6077,0.2921,3.743,0.386042,plus,0,0,0.004322580645161368,100.0,0.0,1.6033241295663714,0,True,0.2640130701768356,0.0418157823116043,False,47.0,22.0,1,1
v5:4-6/r283:t119,v5,GT-derived,119,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3399688027736283,4.226884847319175,0.9941583178528574,12.360524540149163,"{""K"": 0.0, ""B1"": 0.9941583178528574, ""A1"": 0.18572385323838558, ""A2"": 0.410946354522851, ""A3"": 0.10980146138795621, ""A4"": 0.9710760623027439, ""B2"": 0.00521165753310604}","{""K"": 0.9941583178528574, ""B1"": 0.19156553538552828, ""A1"": 0.22522250128446544, ""A2"": 0.6988551068651052, ""A3"": 0.8612746009147876, ""A4"": 0.03413559523036227, ""B2"": 0.9947883424668938}","[0.4970791589264287, 0.5899410855456214, 0.2983351038806183, 0.2603739079554036, 0.54043876184535, 0.48814385991792497, 0.00260582876655302]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",53.0,18.0,1.3268,74.7243,18.1563,3.7345,0.008564,plus,0,0,0.005204301075268776,100.0,0.0,1.6757052773194847,0,True,0.1861380892696744,0.0418157823116043,False,105.0,36.0,1,1
v5:4-1/r116:t000,v5,GT-derived,0,gt_layout_ceiling_r,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.2869877208621416,3.5965056933574764,0.8430356069838869,10.564850479010838,"{""K"": 0.0, ""B1"": 0.8430356069838869, ""A1"": 0.6794337276736563, ""A2"": 0.5272409926766781, ""A3"": 0.36950166455359834, ""A4"": 0.19572968426494963, ""B2"": 0.053053222559786645}","{""K"": 0.8430356069838869, ""B1"": 0.8363981206897695, ""A1"": 0.8478072650030218, ""A2"": 0.8422606718769202, ""A3"": 0.8262280197113513, ""A4"": 0.857323538294837, ""B2"": 0.9469467774402133}","[0.42151780349194345, 0.7612346673287717, 0.6033373601751673, 0.4483713286151383, 0.282615674409274, 0.12439145341236814, 0.026526611279893322]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,3.7136,0.978551,plus,0,0,0.05305602716468591,100.0,0.0,1.944966251568021,0,True,0.9030603079594456,0.0020396920405543,False,1.0,1.0,1,0
